Stakeholder Id;Request Id;Request Date;Debut;Fin;Spectrum Service;Usage Type;Venue;Duplex;Channel Bandwidth (kHz);Attributed Frequency (Tx);Intervalle de pr�f�rence;Attributed Frequency (Rx);Status;Saisie;R�ponse ANFR
PTU;PTU-91;27/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;427.9375;Non;;approved;auto;
PTU;PTU-92;27/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;428.0375;Non;;approved;auto;
PTU;PTU-93;27/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;428.1375;Non;;approved;auto;
PTU;PTU-94;27/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;428.2375;Non;;approved;auto;
PTU;PTU-95;27/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;428.3375;Oui;;approved;auto;
PTU;PTU-96;27/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;428.4375;Oui;;approved;auto;
PTU;PTU-97;27/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;428.5375;Non;;approved;auto;
PTU;PTU-98;27/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;428.6375;Non;;approved;auto;
PTU;PTU-99;27/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;428.75;Non;;approved;auto;
SIS;SIS-1;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Oui;12.5;153.75;Non;149.15;approved;auto;
SIS;SIS-10;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;576.3;Non;;approved;auto;
SIS;SIS-11;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;576.5;Non;;approved;auto;
SIS;SIS-12;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;576.7;Non;;approved;auto;
SIS;SIS-13;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;576.9;Non;;approved;auto;
SIS;SIS-14;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;577.1;Non;;approved;auto;
SIS;SIS-15;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;577.3;Non;;approved;auto;
SIS;SIS-16;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;577.5;Non;;approved;auto;
SIS;SIS-17;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;577.7;Non;;approved;auto;
SIS;SIS-18;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;577.9;Non;;approved;auto;
SIS;SIS-19;28/07/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;578.1;Non;;approved;auto;
SIS;SIS-2;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Oui;6.25;153.85;Non;149.25;approved;auto;
SIS;SIS-20;28/07/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PC1 - PARIS CENTRE 1;Non;4000;1457;Non;;approved;auto;
SIS;SIS-21;28/07/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PC1 - PARIS CENTRE 1;Non;4000;1461;Non;;approved;auto;
SIS;SIS-22;28/07/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PC1 - PARIS CENTRE 1;Non;4000;5948;Non;;approved;auto;
SIS;SIS-23;28/07/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PC1 - PARIS CENTRE 1;Non;4000;5952;Non;;approved;auto;
SIS;SIS-24;28/07/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PC1 - PARIS CENTRE 1;Non;4000;5956;Non;;approved;auto;
SIS;SIS-3;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;71.8875;Non;;approved;auto;
SIS;SIS-4;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;6.25;75.3625;Non;;approved;auto;
SIS;SIS-5;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;6.25;75.4625;Non;;approved;auto;
SIS;SIS-6;28/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;404.025;Non;;approved;auto;
SIS;SIS-7;28/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;404.05;Non;;approved;auto;
SIS;SIS-8;28/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;404.0625;Non;;approved;auto;
SIS;SIS-9;28/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;6.25;404.075;Non;;approved;auto;
TDN;TDN-1;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Oui;12.5;154.4125;Non;149.8125;approved;auto;
TDN;TDN-10;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;578.3;Oui;;approved;auto;
TDN;TDN-11;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;578.5;Oui;;approved;auto;
TDN;TDN-12;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;578.7;Oui;;approved;auto;
TDN;TDN-13;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;578.9;Oui;;approved;auto;
TDN;TDN-14;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;579.1;Oui;;approved;auto;
TDN;TDN-15;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;579.3;Non;;approved;auto;
TDN;TDN-16;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;579.5;Non;;approved;auto;
TDN;TDN-17;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;579.7;Non;;approved;auto;
TDN;TDN-18;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;579.9;Non;;approved;auto;
TDN;TDN-19;28/07/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;580.1;Non;;approved;auto;
TDN;TDN-2;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Oui;6.25;154.675;Non;150.075;approved;auto;
TDN;TDN-20;28/07/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PC1 - PARIS CENTRE 1;Non;4000;1489;Non;;approved;auto;
TDN;TDN-21;28/07/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PC1 - PARIS CENTRE 1;Non;4000;1493;Non;;approved;auto;
TDN;TDN-22;28/07/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Air to Ground;PC1 - PARIS CENTRE 1;Non;4000;6962;Non;;approved;auto;
TDN;TDN-23;28/07/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Air to Ground;PC1 - PARIS CENTRE 1;Non;4000;6966;Non;;approved;auto;
TDN;TDN-24;28/07/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Air to Ground;PC1 - PARIS CENTRE 1;Non;4000;6970;Non;;approved;auto;
TDN;TDN-25;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Oui;12.5;154.775;Non;150.175;approved;auto;
TDN;TDN-26;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Oui;6.25;154.875;Non;150.275;approved;auto;
TDN;TDN-27;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;76.1125;Oui;;approved;auto;
TDN;TDN-28;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;6.25;76.175;Oui;;approved;auto;
TDN;TDN-29;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;6.25;76.35;Oui;;approved;auto;
TDN;TDN-3;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;75.875;Oui;;approved;auto;
TDN;TDN-30;28/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;404.15;Oui;;approved;auto;
TDN;TDN-31;28/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;404.1625;Oui;;approved;auto;
TDN;TDN-32;28/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;404.175;Oui;;approved;auto;
TDN;TDN-33;28/07/2023;05/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;404.1875;Oui;;approved;auto;
TDN;TDN-34;28/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;580.3;Non;;approved;auto;
TDN;TDN-35;28/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;580.5;Non;;approved;auto;
TDN;TDN-36;28/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;580.7;Non;;approved;auto;
TDN;TDN-37;28/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;580.9;Non;;approved;auto;
TDN;TDN-38;28/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;581.1;Non;;approved;auto;
TDN;TDN-39;28/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;581.3;Oui;;approved;auto;
TDN;TDN-4;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;6.25;75.975;Oui;;approved;auto;
TDN;TDN-40;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;581.5;Non;;approved;auto;
TDN;TDN-41;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;581.7;Non;;approved;auto;
TDN;TDN-42;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;581.9;Non;;approved;auto;
TDN;TDN-43;28/07/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;590.1;Non;;approved;auto;
TDN;TDN-44;28/07/2023;05/09/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PC1 - PARIS CENTRE 1;Non;4000;1497;Non;;approved;auto;
TDN;TDN-45;28/07/2023;05/09/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PC1 - PARIS CENTRE 1;Non;4000;1501;Non;;approved;auto;
TDN;TDN-46;28/07/2023;05/09/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Air to Ground;PC1 - PARIS CENTRE 1;Non;4000;6974;Non;;approved;auto;
TDN;TDN-47;28/07/2023;05/09/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Air to Ground;PC1 - PARIS CENTRE 1;Non;4000;6978;Non;;approved;auto;
TDN;TDN-48;28/07/2023;05/09/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Air to Ground;PC1 - PARIS CENTRE 1;Non;4000;6642;Non;;approved;auto;
TDN;TDN-5;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;6.25;76.0125;Oui;;approved;auto;
TDN;TDN-6;28/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;404.0875;Non;;approved;auto;
TDN;TDN-7;28/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;404.1;Non;;approved;auto;
TDN;TDN-8;28/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;404.1125;Oui;;approved;auto;
TDN;TDN-9;28/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;404.125;Oui;;approved;auto;
TIFU;TIFU-100;31/07/2023;28/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;409.2125;Non;;approved;auto;
TIFU;TIFU-101;31/07/2023;28/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;409.3125;Non;;approved;auto;
TIFU;TIFU-102;31/07/2023;28/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;409.4125;Non;;approved;auto;
TIFU;TIFU-103;31/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;409.5125;Non;;approved;auto;
TIFU;TIFU-104;31/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;414.5875;Oui;;approved;auto;
TIFU;TIFU-105;31/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;417.2125;Oui;;approved;auto;
TIFU;TIFU-106;31/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;417.3625;Non;;approved;auto;
TIFU;TIFU-108;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;510.7;Non;;approved;auto;
TIFU;TIFU-109;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;510.9;Non;;approved;auto;
TIFU;TIFU-110;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;511.1;Non;;approved;auto;
TIFU;TIFU-111;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;511.3;Non;;approved;auto;
TIFU;TIFU-112;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;511.5;Non;;approved;auto;
TIFU;TIFU-113;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;511.7;Non;;approved;auto;
TIFU;TIFU-114;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;511.9;Non;;approved;auto;
TIFU;TIFU-115;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;512.1;Non;;approved;auto;
TIFU;TIFU-116;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;512.3;Non;;approved;auto;
TIFU;TIFU-117;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;512.5;Non;;approved;auto;
TIFU;TIFU-118;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;512.7;Non;;approved;auto;
TIFU;TIFU-119;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;512.9;Non;;approved;auto;
TIFU;TIFU-120;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;513.1;Non;;approved;auto;
TIFU;TIFU-121;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;513.3;Non;;approved;auto;
TIFU;TIFU-122;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;513.5;Non;;approved;auto;
TIFU;TIFU-123;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;513.7;Non;;approved;auto;
TIFU;TIFU-124;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;513.9;Non;;approved;auto;
TIFU;TIFU-125;31/07/2023;28/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;514.1;Non;;approved;auto;
TIFU;TIFU-126;31/07/2023;28/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;514.3;Non;;approved;auto;
TIFU;TIFU-127;31/07/2023;28/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;514.5;Non;;approved;auto;
TIFU;TIFU-128;31/07/2023;28/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;514.7;Non;;approved;auto;
TIFU;TIFU-129;31/07/2023;28/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;514.9;Non;;approved;auto;
TIFU;TIFU-130;31/07/2023;28/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;515.1;Non;;approved;auto;
TIFU;TIFU-131;31/07/2023;28/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;515.3;Non;;approved;auto;
TIFU;TIFU-132;31/07/2023;28/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;515.5;Non;;approved;auto;
TIFU;TIFU-133;31/07/2023;28/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;515.7;Non;;approved;auto;
TIFU;TIFU-134;31/07/2023;28/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;515.9;Non;;approved;auto;
TIFU;TIFU-135;31/07/2023;28/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;516.1;Non;;approved;auto;
TIFU;TIFU-136;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;516.3;Non;;approved;auto;
TIFU;TIFU-137;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;516.5;Non;;approved;auto;
TIFU;TIFU-138;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;516.7;Non;;approved;auto;
TIFU;TIFU-139;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;516.9;Non;;approved;auto;
TIFU;TIFU-140;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;517.1;Non;;approved;auto;
TIFU;TIFU-141;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;517.3;Non;;approved;auto;
TIFU;TIFU-142;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;517.5;Non;;approved;auto;
TIFU;TIFU-143;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;517.7;Non;;approved;auto;
TIFU;TIFU-144;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;517.9;Non;;approved;auto;
TIFU;TIFU-145;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;534.1;Non;;approved;auto;
TIFU;TIFU-146;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;534.3;Non;;approved;auto;
TIFU;TIFU-147;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;534.5;Non;;approved;auto;
TIFU;TIFU-148;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;534.7;Non;;approved;auto;
TIFU;TIFU-149;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;534.9;Non;;approved;auto;
TIFU;TIFU-150;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;535.1;Non;;approved;auto;
TIFU;TIFU-151;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;535.3;Non;;approved;auto;
TIFU;TIFU-152;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;535.5;Non;;approved;auto;
TIFU;TIFU-153;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;535.7;Non;;approved;auto;
TIFU;TIFU-154;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;535.9;Non;;approved;auto;
TIFU;TIFU-155;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;536.1;Non;;approved;auto;
TIFU;TIFU-156;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;536.3;Oui;;approved;auto;
TIFU;TIFU-157;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;536.5;Oui;;approved;auto;
TIFU;TIFU-158;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;536.7;Oui;;approved;auto;
TIFU;TIFU-159;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;536.9;Oui;;approved;auto;
TIFU;TIFU-160;31/07/2023;28/08/2024;07/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;537.1;Oui;;approved;auto;
